time,x,y,yaw,goal_x,goal_y,goal_yaw,distance_to_goal,yaw_error_to_goal,path_length,front_distance,bt_state,recovery_phase
1779440709.7412646,9.244786892855998,-1.7688548808218107,-1.7052412678918059,10.0,-2.0,0.0,0.7897942158068749,1.7052412678918059,43,2.001751661300659,FOLLOW_PATH_LOS,IDLE
1779440709.8412995,9.243989059989763,-1.7733878049893537,-1.7852163324349348,10.0,-2.0,0.0,0.78924370655882,1.7852163324349348,43,1.998025894165039,FOLLOW_PATH_LOS,IDLE
1779440709.9412398,9.24347364992282,-1.7751976593185448,-1.8652161405772043,10.0,-2.0,0.0,0.7892200014805516,1.8652161405772043,43,1.9953601360321045,FOLLOW_PATH_LOS,IDLE
1779440710.0413094,9.24340068374086,-1.7753583002684172,-1.9452159367554362,10.0,-2.0,0.0,0.7892442072147833,1.9452159367554362,43,1.9947832822799683,FOLLOW_PATH_LOS,IDLE
1779440710.141232,9.24340229794017,-1.775357445946916,-2.025215737009519,10.0,-2.0,0.0,0.7892429029479505,2.025215737009519,43,1.995682954788208,FOLLOW_PATH_LOS,IDLE
1779440710.2413492,9.243403872719922,-1.7753567672902781,-2.1052155389404055,10.0,-2.0,0.0,0.7892415864724098,2.1052155389404055,43,1.9975636005401611,FOLLOW_PATH_LOS,IDLE
1779440710.3413978,9.243405397404787,-1.7753562500896132,-2.1852153413470843,10.0,-2.0,0.0,0.7892402720654896,2.1852153413470843,43,2.0003485679626465,FOLLOW_PATH_LOS,IDLE
1779440710.4412959,9.243406863075439,-1.7753558802437417,-2.2652151437312753,10.0,-2.0,0.0,0.7892389722906565,2.2652151437312753,43,2.004146099090576,FOLLOW_PATH_LOS,IDLE
1779440710.541291,9.243408262447128,-1.7753556438845868,-2.3452149459833365,10.0,-2.0,0.0,0.7892376980782044,2.3452149459833365,43,2.0093131065368652,FOLLOW_PATH_LOS,IDLE
1779440710.6412857,9.24340958974672,-1.7753555274853343,-2.4252147481752355,10.0,-2.0,0.0,0.7892364588123245,2.4252147481752355,43,2.015089511871338,FOLLOW_PATH_LOS,IDLE
1779440710.741252,9.243410840589553,-1.7753555179523388,-2.505214550403701,10.0,-2.0,0.0,0.7892352624229796,2.505214550403701,43,2.067584991455078,FOLLOW_PATH_LOS,IDLE
1779440710.841282,9.243412011857368,-1.7753556027018407,-2.5852143526393037,10.0,-2.0,0.0,0.7892341154810587,2.5852143526393037,43,4.134836673736572,FOLLOW_PATH_LOS,IDLE
1779440710.9413145,9.243413101578383,-1.775355769722539,-2.665214154541527,10.0,-2.0,0.0,0.7892330232955249,2.665214154541527,43,1.425073504447937,FOLLOW_PATH_LOS,IDLE
1779440711.0413089,9.243414108810413,-1.7753560076251051,-2.745213955186461,10.0,-2.0,0.0,0.7892319900113488,2.745213955186461,43,1.357500433921814,FOLLOW_PATH_LOS,IDLE
1779440711.1413217,9.243415033527764,-1.7753563056797128,-2.825213752636441,10.0,-2.0,0.0,0.7892310187072354,2.825213752636441,43,1.3514232635498047,FOLLOW_PATH_LOS,IDLE
1779440711.241413,9.243415876512705,-1.7753566538426222,-2.9052135433171213,10.0,-2.0,0.0,0.7892301114920934,2.9052135433171213,43,1.347045660018921,FOLLOW_PATH_LOS,IDLE
1779440711.3412309,9.24341663925183,-1.7753570427728993,-2.985213321650739,10.0,-2.0,0.0,0.7892292695996092,2.985213321650739,43,1.3434573411941528,FOLLOW_PATH_LOS,IDLE
1779440711.4413,9.243417323836855,-1.7753574638400984,-3.0652064903811964,10.0,-2.0,0.0,0.7892284934811584,3.0652064903811964,43,1.340782642364502,FOLLOW_PATH_LOS,IDLE
1779440711.541376,9.243417932862856,-1.7753579086602138,3.139921477724787,10.0,-2.0,0.0,0.7892277830354342,-3.139921477724787,43,1.3381637334823608,FOLLOW_PATH_LOS,IDLE
1779440711.6414175,9.243418469566167,-1.7753583669787238,3.06534545213439,10.0,-2.0,0.0,0.7892271380788081,-3.06534545213439,43,1.3357187509536743,FOLLOW_PATH_LOS,IDLE
1779440711.7413378,9.243418937753137,-1.7753588331019508,2.98693726522057,10.0,-2.0,0.0,0.7892265565830309,-2.98693726522057,43,1.3331924676895142,FOLLOW_PATH_LOS,IDLE
1779440711.8414187,9.243419340947314,-1.775359304312024,2.9069374874465304,10.0,-2.0,0.0,0.789226035943933,-2.9069374874465304,43,1.3306413888931274,FOLLOW_PATH_LOS,IDLE
1779440711.941268,9.243048808965852,-1.7752809127616422,2.826937678163363,10.0,-2.0,0.0,0.7896035548154878,-2.826937678163363,43,1.3293604850769043,FOLLOW_PATH_LOS,IDLE
1779440712.041308,9.239740718131511,-1.7741325327694983,2.7469377962727055,10.0,-2.0,0.0,0.7931016885748714,-2.7469377962727055,43,1.3269553184509277,FOLLOW_PATH_LOS,IDLE
1779440712.1412895,9.234682236801211,-1.7717991550222594,2.6669379729087117,10.0,-2.0,0.0,0.7986156173755636,-2.6669379729087117,43,1.3237786293029785,FOLLOW_PATH_LOS,IDLE
1779440712.2413197,9.232291096123765,-1.7703899837898402,2.586938178087893,10.0,-2.0,0.0,0.8013100028296665,-2.586938178087893,43,1.3231021165847778,FOLLOW_PATH_LOS,IDLE
1779440712.341259,9.232075562134291,-1.7702128150689502,2.5069383756617016,10.0,-2.0,0.0,0.8015672726789072,-2.5069383756617016,43,1.325745940208435,FOLLOW_PATH_LOS,IDLE
1779440712.441343,9.232076021043444,-1.77021480563064,2.426938573312464,10.0,-2.0,0.0,0.8015662623937176,-2.426938573312464,43,1.3300011157989502,FOLLOW_PATH_LOS,IDLE
1779440712.5412855,9.232076301128732,-1.7702167033689438,2.3469387710873866,10.0,-2.0,0.0,0.8015654500405853,-2.3469387710873866,43,1.3347808122634888,FOLLOW_PATH_LOS,IDLE
1779440712.641254,9.232076420849458,-1.7702185007508353,2.2669389688943395,10.0,-2.0,0.0,0.8015648200941538,-2.2669389688943395,43,1.3408422470092773,FOLLOW_PATH_LOS,IDLE
1779440712.7412941,9.232076398043334,-1.7702201921225467,2.186939166653705,10.0,-2.0,0.0,0.8015643570857544,-2.186939166653705,43,1.3802149295806885,FOLLOW_PATH_LOS,IDLE
1779440712.8414078,9.23207624982547,-1.770221773540906,2.1069393644536696,10.0,-2.0,0.0,0.8015640457485608,-2.1069393644536696,43,1.705411672592163,FOLLOW_PATH_LOS,IDLE
1779440712.9413178,9.232075992506491,-1.7702232426080782,2.026939562751858,10.0,-2.0,0.0,0.8015638711434271,-2.026939562751858,43,1.7037490606307983,FOLLOW_PATH_LOS,IDLE
1779440713.0412176,9.232075641528327,-1.7702245983109284,1.9469397626799854,10.0,-2.0,0.0,0.8015638187664811,-1.9469397626799854,43,1.7031654119491577,FOLLOW_PATH_LOS,IDLE
1779440713.1413646,9.232075211416213,-1.770225840866012,1.8669399665252637,10.0,-2.0,0.0,0.801563874639561,-1.8669399665252637,43,1.7036617994308472,FOLLOW_PATH_LOS,IDLE
1779440713.2412887,9.232074715745318,-1.7702269715710084,1.7869401783746361,10.0,-2.0,0.0,0.8015640253847875,-1.7869401783746361,43,1.7052154541015625,FOLLOW_PATH_LOS,IDLE
1779440713.341265,9.23207416712077,-1.770227992663292,1.7069404041342386,10.0,-2.0,0.0,0.8015642582842626,-1.7069404041342386,43,1.7078487873077393,FOLLOW_PATH_LOS,IDLE
1779440713.4412284,9.232073577180556,-1.7702289071830943,1.6270425882806947,10.0,-2.0,0.0,0.8015645613165188,-1.6270425882806947,43,1.7115161418914795,FOLLOW_PATH_LOS,IDLE
1779440713.5412538,9.23207295794274,-1.770229718850641,1.5503644200629303,10.0,-2.0,0.0,0.8015649219010691,-1.5503644200629303,43,1.7152665853500366,FOLLOW_PATH_LOS,IDLE
1779440713.6412532,9.23207232324345,-1.7702304323988989,1.475141277125788,10.0,-2.0,0.0,0.8015653254253885,-1.475141277125788,43,1.7187447547912598,FOLLOW_PATH_LOS,IDLE
1779440713.7413368,9.232071678610522,-1.7702310529922636,1.3959148606586478,10.0,-2.0,0.0,0.8015657651129479,-1.3959148606586478,43,1.6112127304077148,FOLLOW_PATH_LOS,IDLE
1779440713.8413033,9.232071028532475,-1.7702315854620823,1.3159150790793195,10.0,-2.0,0.0,0.801566235278432,-1.3159150790793195,43,1.490097165107727,FOLLOW_PATH_LOS,IDLE
1779440713.9412546,9.232070379820735,-1.7702320350161957,1.2359152863503962,10.0,-2.0,0.0,0.8015667279032163,-1.2359152863503962,43,1.392701506614685,FOLLOW_PATH_LOS,IDLE
1779440714.041209,9.232069738664565,-1.770232407078645,1.1559154877154683,10.0,-2.0,0.0,0.8015672355027885,-1.1559154877154683,43,1.3141337633132935,FOLLOW_PATH_LOS,IDLE
1779440714.1412954,9.23206911044192,-1.770232707189367,1.075915686406029,10.0,-2.0,0.0,0.8015677513367112,-1.075915686406029,43,1.2508924007415771,FOLLOW_PATH_LOS,IDLE
1779440714.2412772,9.232068499763407,-1.7702329409366262,0.9959158841402439,10.0,-2.0,0.0,0.8015682693858681,-0.9959158841402439,43,1.200447916984558,FOLLOW_PATH_LOS,IDLE
1779440714.3412535,9.232067910518712,-1.7702331138962009,0.9159160817150047,10.0,-2.0,0.0,0.8015687843254211,-0.9159160817150047,43,1.1609643697738647,FOLLOW_PATH_LOS,IDLE
1779440714.4413538,9.2320673459245,-1.770233231578,0.8359162794011842,10.0,-2.0,0.0,0.8015692914942101,-0.8359162794011842,43,1.1311728954315186,FOLLOW_PATH_LOS,IDLE
1779440714.541253,9.232066808573206,-1.7702332993797196,0.7559164771949973,10.0,-2.0,0.0,0.8015697868613002,-0.7559164771949973,43,1.1101582050323486,FOLLOW_PATH_LOS,IDLE
1779440714.6412628,9.232482434333637,-1.7698312726047498,0.6751094123629113,10.0,-2.0,0.0,0.8012870001922965,-0.6751094123629113,43,1.0973472595214844,FOLLOW_PATH_LOS,IDLE
1779440714.7412918,9.235456532729863,-1.7675496692945556,0.5949189584395271,10.0,-2.0,0.0,0.7990994115818841,-0.5949189584395271,43,1.087876319885254,FOLLOW_PATH_LOS,IDLE
1779440714.841439,9.240628186044983,-1.764319600988615,0.5149191677263731,10.0,-2.0,0.0,0.7951042713427582,-0.5149191677263731,43,1.077022910118103,FOLLOW_PATH_LOS,IDLE
1779440714.9412754,9.243553411726076,-1.762875751939816,0.4349193779791048,10.0,-2.0,0.0,0.792741666578317,-0.4349193779791048,43,1.0693174600601196,FOLLOW_PATH_LOS,IDLE
